iter	RMSE
279	0.01383617443
280	0.0138296981
281	0.01381914059
282	0.01381056836
283	0.0138047079
284	0.01378796278
285	0.01377763074
286	0.01367628822
287	0.01365864781
288	0.01362415136
289	0.01357847146
290	0.01357239683
291	0.01355678251
292	0.0135432967
293	0.01351276325
294	0.01350535603
295	0.0134802431
296	0.01346562024
297	0.01344731486
298	0.01342655353
299	0.0134149037
300	0.01340976847
301	0.01339777141
302	0.01339344148
303	0.01335278213
304	0.01333705665
305	0.01332400763
306	0.01329790762
307	0.01328214341
308	0.01327845769
309	0.01326011618
310	0.01325136424
311	0.01323626472
312	0.01322681286
313	0.0132210853
314	0.01321609252
315	0.01321024552
316	0.0131944807
317	0.01319172653
318	0.01318171697
319	0.01317670813
320	0.01316665849
321	0.01315762863
322	0.01315116322
323	0.01313015649
324	0.01311686965
325	0.01306034523
326	0.01303664085
327	0.01298222125
328	0.01297162549
329	0.01296935884
330	0.01295408409
331	0.01293533046
332	0.01289834229
333	0.01289435652
334	0.01285398986
335	0.01285159894
336	0.01278443657
337	0.01276483537
338	0.01274510232
339	0.01272738146
340	0.01272504173
341	0.01272293001
342	0.01271641769
343	0.01266492744
344	0.01264835816
345	0.01264200307
346	0.01263886536
347	0.01261800536
348	0.0126079113
349	0.01260228438
350	0.01259148414
351	0.01258759083
352	0.0125659289
353	0.01251224288
354	0.01247405092
355	0.01243365373
356	0.01238664844
357	0.01237788626
358	0.01237691197
359	0.01229959874
360	0.01227798774
361	0.01227532584
362	0.01227370933
363	0.01226489486
364	0.01225263592
365	0.01224636913
366	0.01222268561
367	0.01221503539
368	0.01217613749
369	0.01217422688
370	0.01217180114
371	0.01216163851
372	0.01211229387
373	0.01207601997
374	0.01205710173
375	0.01201852924
376	0.01200958029
377	0.01199142645
378	0.01197863088
379	0.01197144682
380	0.01195570249
381	0.01194827308
382	0.0119420044
383	0.01192208697
384	0.01190261736
385	0.01189271251
386	0.01187787528
387	0.01186351121
388	0.01184837414
389	0.01183369014
390	0.01182618881
391	0.01180536018
392	0.0117997894
393	0.0117949805
394	0.01177438345
395	0.01176687142
396	0.01176161796
397	0.01171555774
398	0.01171294008
399	0.01168777819
400	0.01167894795
401	0.01166413598
402	0.01163085472
403	0.01162243574
404	0.0116191377
405	0.01158841485
406	0.0115867067
407	0.01157698335
408	0.01156572886
409	0.01155595971
410	0.01154589126
411	0.01153844833
412	0.0115289855
413	0.01152521488
414	0.01152276022
415	0.01151194575
416	0.01147683754
417	0.01147447315
418	0.01146398555
419	0.01145414724
420	0.01144743685
421	0.01144480225
422	0.0114253083
423	0.0114098132
424	0.01140188295
425	0.01139341907
426	0.01138053993
427	0.01133386541
428	0.01132649895
429	0.01132218898
430	0.01131054591
431	0.01130263088
432	0.01129360982
433	0.01128818621
434	0.01127610036
435	0.01127085641
436	0.01124482137
437	0.01121624726
438	0.01120526909
439	0.01114356795
440	0.01111623067
441	0.01110387926
442	0.01110079923
443	0.01109265332
444	0.01106810481
445	0.01104396066
446	0.01103697643
447	0.0110325639
448	0.01102155321
449	0.01099398339
450	0.01099119911
451	0.0109610771
452	0.01093830024
453	0.0109282623
454	0.0108930296
455	0.01088977642
456	0.01087792517
457	0.01087442698
458	0.01084249758
459	0.01082884204
460	0.01082526689
461	0.01079720113
462	0.01077012542
463	0.01075511923
464	0.0107121261
465	0.01070103629
466	0.01069414481
467	0.01068725681
468	0.01068061847
469	0.01066736885
470	0.01066372352
471	0.01065169117
472	0.010650573
473	0.01063783443
474	0.01062444484
475	0.01061448708
476	0.01060579079
477	0.01059120396
478	0.01057943041
479	0.01057225727
480	0.01056364783
481	0.01056068308
482	0.01054903757
483	0.01053582307
484	0.01052613894
485	0.01051375892
486	0.01050592514
487	0.01048729407
488	0.0104515927
489	0.01044716883
490	0.01043943847
491	0.0104133318
492	0.01040523856
493	0.01039738519
494	0.01038891996
495	0.01037751452
496	0.01037600098
497	0.01036667758
498	0.01036122772
499	0.0103572343
500	0.01033459343
501	0.01032642006
502	0.0103113299
503	0.01029971333
504	0.0102985949
505	0.01028574591
506	0.01027858411
507	0.01027244444
508	0.0102648736
509	0.01026018485
510	0.01024308517
511	0.01022184456
512	0.01021964705
513	0.01021789794
514	0.01021643205
515	0.01020875449
516	0.01019470316
517	0.0101895418
518	0.01018247786
519	0.01015253812
520	0.01014555862
521	0.0101386998
522	0.0101288997
523	0.01011817489
524	0.01011336387
525	0.01010681832
526	0.01009908981
527	0.01008491106
528	0.01007483706
529	0.01006533152
530	0.01005178012
531	0.01004527662
532	0.01003109806
533	0.01001011241
534	0.01000292265
535	0.009995666849
536	0.009992636337
537	0.009983327461
538	0.009981184847
539	0.009974664214
540	0.009965928295
541	0.009960340748
542	0.009957560985
543	0.009954688161
544	0.009946457041
545	0.009930690474
546	0.009911728459
547	0.009903403242
548	0.009898316244
549	0.00989532964
550	0.00988891843
551	0.009882069586
552	0.009880161383
553	0.009862148577
554	0.009854505855
555	0.009843631798
556	0.009835712561
557	0.009832037324
558	0.0098116308
559	0.009805013259
560	0.00979844621
561	0.009790648946
562	0.009784838249
563	0.009781757327
564	0.009776660383
565	0.009770715859
566	0.009763590311
567	0.009754648483
568	0.009750808142
569	0.00974123813
570	0.009732648993
571	0.00972412645
572	0.009705414921
573	0.009694583983
574	0.009691138694
575	0.009690276639
576	0.00968326416
577	0.00967901492
578	0.009663858461
579	0.009655312416
580	0.009649595925
581	0.009619300099
582	0.009607596184
583	0.009602328475
584	0.009577864778
585	0.009575246464
586	0.009572128509
587	0.009563182617
588	0.009553452256
589	0.009545765764
590	0.009543598889
591	0.009536864293
592	0.00952598276
593	0.009524950394
594	0.009519369115
595	0.009514486531
596	0.009513384009
597	0.009502392498
598	0.009491243568
599	0.009474363206
600	0.009462165352
601	0.009458202441
602	0.009453979691
603	0.009449399516
604	0.009442478486
605	0.009435752508
606	0.009431619354
607	0.009421625039
608	0.009402955895
609	0.00940011331
610	0.009392234904
611	0.00938759213
612	0.009382189415
613	0.009379636204
614	0.009367662542
615	0.009356169474
616	0.009351217916
617	0.00934751892
618	0.009328698991
619	0.009319798845
620	0.009315107466
621	0.009310544295
622	0.009298306521
623	0.009285660114
624	0.009280512535
625	0.009259755509
626	0.009255142152
627	0.009249499206
628	0.00923333373
629	0.009223344215
630	0.009221638352
631	0.009218811171
632	0.009201713859
633	0.009194970299
634	0.009191198581
635	0.009184673198
636	0.009177387536
637	0.009172726723
638	0.009163579946
639	0.009162087751
640	0.009145924433
641	0.009137063246
642	0.009121866807
643	0.009117846694
644	0.009115180341
645	0.009107545243
646	0.009083246114
647	0.009078701292
648	0.009072026508
649	0.009066899716
650	0.009059339926
651	0.009054974007
652	0.009048543115
653	0.00904112704
654	0.009038249349
655	0.00903276384
656	0.00902130374
657	0.009006186506
658	0.009001011701
659	0.008997412575
660	0.008993360007
661	0.008989994757
662	0.008985290229
663	0.008980583599
664	0.008974806915
665	0.008968748533
666	0.008962373281
667	0.008959611306
668	0.008958438106
669	0.008949477415
670	0.008947260174
671	0.008937289273
672	0.008935756353
673	0.008933274731
674	0.008930366204
675	0.008924827113
676	0.00892304829
677	0.008913750602
678	0.008908836969
679	0.008903833785
680	0.008898875905
681	0.008893589182
682	0.008887972686
683	0.008879222988
684	0.008874863559
685	0.008867034366
686	0.008862804174
687	0.008848176508
688	0.008846303172
689	0.008843133492
690	0.008841827889
691	0.008833562458
692	0.008827650778
693	0.00882025241
694	0.008819310242
695	0.008813323301
696	0.008811919518
697	0.008807304693
698	0.008801570008
699	0.008798510916
700	0.008794225685
701	0.008785596231
702	0.008783645558
703	0.008782329786
704	0.008779276518
705	0.008778698683
706	0.008773466373
707	0.008768481415
708	0.008759773332
709	0.008751597552
710	0.008745742419
711	0.008734514507
712	0.00873124963
713	0.00872726608
714	0.00872547115
715	0.0087239579
716	0.008714843043
717	0.008710201961
718	0.008707337592
719	0.008701640939
720	0.008696604519
721	0.008692073616
722	0.008690031777
723	0.008682800487
724	0.008678006478
725	0.00864398544
726	0.008638223767
727	0.008635400594
728	0.008633612355
729	0.008625433406
730	0.0086242835
731	0.008621529997
732	0.008614727201
733	0.008610477609
734	0.008603017649
735	0.008600044884
736	0.00859627705
737	0.008590767049
738	0.008585556241
739	0.008580834086
740	0.008576539577
741	0.008574572261
742	0.008558549069
743	0.008549857757
744	0.008547583257
745	0.008546572021
746	0.008544336121
747	0.008542450964
748	0.008536997675
749	0.008531519302
750	0.008528767879
751	0.008526648354
752	0.008522135098
753	0.008503883495
754	0.008500724637
755	0.008497941886
756	0.008491641129
757	0.008485158216
758	0.008475763066
759	0.008470902695
760	0.0084688388
761	0.008461325564
762	0.008453602057
763	0.008450190235
764	0.008448525021
765	0.008446996794
766	0.008437872412
767	0.00843515076
768	0.008430155166
769	0.008424054832
770	0.008419722056
771	0.008414081063
772	0.008407822447
773	0.008400181339
774	0.008397024907
775	0.008391682079
776	0.008387288748
777	0.008384291464
778	0.008382662464
779	0.008378250051
780	0.008373932497
781	0.008370143731
782	0.008366674921
783	0.008360335141
784	0.008355419938
785	0.008354785949
786	0.008349865303
787	0.008340435785
788	0.008340102391
789	0.008337231159
790	0.008330484549
791	0.008313755245
792	0.008311055237
793	0.008308831981
794	0.008308289816
795	0.008303442817
796	0.008295261835
797	0.008285879619
798	0.008278745328
799	0.008268172545
800	0.008262987764
801	0.008258429255
802	0.008251600957
803	0.00824871733
804	0.008242598023
805	0.008240460889
806	0.008237356564
807	0.008234311935
808	0.008227711924
809	0.008221204755
810	0.008199687941
811	0.008194392348
812	0.00819184244
813	0.008176874728
814	0.008172676767
815	0.008170234287
816	0.008166211213
817	0.008160521858
818	0.00814315808
819	0.00813953838
820	0.008133444759
821	0.008132724405
822	0.00812556778
823	0.00811915736
824	0.008113965801
825	0.008109238828
826	0.008101279106
827	0.008097892959
828	0.008095719589
829	0.008088111511
830	0.008079555556
831	0.008078384725
832	0.00807578817
833	0.008071659941
834	0.008067550029
835	0.008065536657
836	0.008059454418
837	0.008057216976
838	0.008054492879
839	0.008049350658
840	0.008044284234
841	0.008040927756
842	0.008038722523
843	0.008036105402
844	0.00803377363
845	0.008029820695
846	0.00802529058
847	0.008021513987
848	0.008019179146
849	0.008014305352
850	0.008010230213
851	0.008005400915
852	0.008002009655
853	0.008000720213
854	0.007996438201
855	0.007994986646
856	0.007993351817
857	0.007989123014
858	0.007982419007
859	0.007974695137
860	0.007973858748
861	0.007969926741
862	0.007966255164
863	0.007962574046
864	0.007957790653
865	0.007954085612
866	0.007948163742
867	0.007944369623
868	0.007939891603
869	0.00793371628
870	0.007930307089
871	0.007928294926
872	0.007922807174
873	0.007920218858
874	0.007915735858
875	0.007915054752
876	0.007912006406
877	0.007906285001
878	0.007903377808
879	0.007894089723
880	0.007888280734
881	0.007884308687
882	0.007880405631
883	0.007876048891
884	0.007871654309
885	0.007869530386
886	0.007865919266
887	0.007862154892
888	0.007836225151
889	0.007816282755
890	0.007813425352
891	0.007802378879
892	0.007801098513
893	0.007799289415
894	0.007794936586
895	0.007781780044
896	0.007778715473
897	0.007774691914
898	0.007772144717
899	0.007768171581
900	0.007765896767
901	0.007758774781
902	0.007751992653
903	0.007746672386
904	0.007745442865
905	0.007741573924
906	0.007728474921
907	0.00770859291
908	0.007706135913
909	0.007700658704
910	0.007689719889
911	0.007675545931
912	0.007671849536
913	0.007667263898
914	0.007659685623
915	0.007657621619
916	0.007650699419
917	0.007644534144
918	0.007641488085
919	0.007638640388
920	0.007630247712
921	0.007628737878
922	0.007627518511
923	0.007626021601
924	0.007625013477
925	0.007624619143
926	0.007618636806
927	0.007615976975
928	0.007605920705
929	0.007602729595
930	0.007595616002
931	0.007593948513
932	0.007593762308
933	0.007589844086
934	0.007586366857
935	0.007585123652
936	0.00758272111
937	0.007580929645
938	0.007577174962
939	0.007576900186
940	0.007574109406
941	0.007572383672
942	0.007569777692
943	0.007569416915
944	0.007567093289
945	0.007565220052
946	0.007564444783
947	0.007562792249
948	0.007558953728
949	0.007555970801
950	0.007554080255
951	0.007548746692
952	0.007546275275
953	0.007545858146
954	0.007540932506
955	0.007536709087
956	0.007534042704
957	0.007528893769
958	0.007524898964
959	0.007522180843
960	0.007519784776
961	0.007518961796
962	0.00751842159
963	0.007514175
964	0.007507962037
965	0.007491612324
966	0.007488101938
967	0.007483583505
968	0.007478092846
969	0.007475693948
970	0.007474165776
971	0.007467535847
972	0.007459197802
973	0.007456764711
974	0.007452450615
975	0.007450735988
976	0.007447432549
977	0.007444125017
978	0.007442418692
979	0.007437253861
980	0.00743348752
981	0.007430788727
982	0.007423802764
983	0.007420431826
984	0.007418624125
985	0.007415344212
986	0.007414873015
987	0.007413114692
988	0.007410051137
989	0.007408832681
990	0.007404896426
991	0.007400426685
992	0.007398389409
993	0.007394922245
994	0.00739354947
995	0.007389902181
996	0.007385268477
997	0.007383293023
998	0.007381572811
999	0.007370099627
1000	0.007366572551
1001	0.007363957291
1002	0.007360578711
1003	0.007357128663
1004	0.007353741712
1005	0.007352060048
1006	0.007350571485
1007	0.007345688582
1008	0.007335786245
1009	0.007334310591
1010	0.007329684487
1011	0.007327007976
1012	0.007325160386
1013	0.007322827717
1014	0.007319856968
1015	0.007314961354
1016	0.007299523463
1017	0.007296459117
1018	0.007295135065
1019	0.007281965173
1020	0.007281387588
1021	0.007276732853
1022	0.007276137007
1023	0.007271789969
1024	0.007270479799
1025	0.007266633347
1026	0.007263757309
1027	0.007262704429
1028	0.007260196501
1029	0.007258495413
1030	0.007248525625
1031	0.007247406499
1032	0.007244414234
1033	0.007240581103
1034	0.007239560358
1035	0.00723873514
1036	0.007237023008
1037	0.00723556368
1038	0.007223570953
1039	0.007222177421
1040	0.007221592702
1041	0.00721632617
1042	0.007212598659
1043	0.007208883443
1044	0.007199123317
1045	0.007193829193
1046	0.00718803368
1047	0.007180190308
1048	0.007176148914
1049	0.007171349629
1050	0.007169151587
1051	0.007168212863
1052	0.00716723553
1053	0.007164991243
1054	0.00716391466
1055	0.007159904454
1056	0.007156139217
1057	0.007152472552
1058	0.00715155965
1059	0.00715105698
1060	0.007148592443
1061	0.007144528453
1062	0.007141803444
1063	0.007139112261
1064	0.007137994673
1065	0.007135135912
1066	0.007133756511
1067	0.007124189244
1068	0.007121200109
1069	0.007120458407
1070	0.007118433155
1071	0.007115267296
1072	0.007110232504
1073	0.007106601329
1074	0.007104761139
1075	0.007101681201
1076	0.007099397089
1077	0.007094614339
1078	0.007089047296
1079	0.007087667957
1080	0.007083964552
1081	0.007083041895
1082	0.007081721401
1083	0.007075778759
1084	0.007074286534
1085	0.007072863721
1086	0.007071795965
1087	0.0070696959
1088	0.007065701597
1089	0.007064208837
1090	0.007062659797
1091	0.007060964188
1092	0.007058884722
1093	0.007051150927
1094	0.00705002544
1095	0.007046335433
1096	0.00704283154
1097	0.00704151108
1098	0.007039300059
1099	0.007036999539
1100	0.007035983612
1101	0.007034432824
1102	0.007031260634
1103	0.007029077371
1104	0.007023834462
1105	0.007019589737
1106	0.007018607554
1107	0.007016402871
1108	0.007016189322
1109	0.007008087433
1110	0.007006545037
1111	0.007002274982
1112	0.006999338404
1113	0.006996781234
1114	0.006993679291
1115	0.006990029101
1116	0.006988948617
1117	0.006984472844
1118	0.006978336596
1119	0.006976994687
1120	0.006972628069
1121	0.006963723571
1122	0.006959815261
1123	0.006955025671
1124	0.006947130373
1125	0.006944009286
1126	0.006943022477
1127	0.006931115684
1128	0.006928395651
1129	0.006925416184
1130	0.006923600928
1131	0.006920963908
1132	0.006919866021
1133	0.006916733086
1134	0.006912873272
1135	0.006908869127
1136	0.006907832468
1137	0.006904933307
1138	0.006901937874
1139	0.006898438755
1140	0.006895957014
1141	0.006893880246
1142	0.006892670238
1143	0.006890833788
1144	0.006886088485
1145	0.006882493421
1146	0.006877066127
1147	0.006876954538
1148	0.006875454002
1149	0.006874942687
1150	0.006871110445
1151	0.006869561782
1152	0.006867922957
1153	0.006861663559
1154	0.006859037813
1155	0.006850450435
1156	0.006848606852
1157	0.006842517917
1158	0.006840989903
1159	0.006839938135
1160	0.00683742103
1161	0.006836626446
1162	0.006834614406
1163	0.006833055282
1164	0.006830856871
1165	0.006827777166
1166	0.006824731567
1167	0.006817107126
1168	0.006811739415
1169	0.006809855288
1170	0.006807850467
1171	0.006805084914
1172	0.006802229622
1173	0.006799721276
1174	0.006798614019
1175	0.006797627304
1176	0.006794227441
1177	0.0067915569
1178	0.006782043715
1179	0.006781490514
1180	0.006781216587
1181	0.00677896287
1182	0.006775833499
1183	0.006775039398
1184	0.006773325576
1185	0.006766175724
1186	0.006765235947
1187	0.006761765096
1188	0.006758624237
1189	0.006756294116
1190	0.006752078196
1191	0.006750229785
1192	0.006747251951
1193	0.00674110906
1194	0.006737118116
1195	0.006735103095
1196	0.006722325003
1197	0.006720518807
1198	0.006716069774
1199	0.00670851009
1200	0.006706253643
1201	0.006705894719
1202	0.006705745705
1203	0.006704319251
1204	0.006701906853
1205	0.006698479929
1206	0.006695406288
1207	0.006684957606
1208	0.006682967277
1209	0.006679300732
1210	0.006676695643
1211	0.006674191418
1212	0.006671738843
1213	0.00667007708
1214	0.006668841148
1215	0.00666807674
1216	0.006666389826
1217	0.006664335602
1218	0.006660960343
1219	0.006660477572
1220	0.006657178695
1221	0.006655208174
1222	0.006651897177
1223	0.006649505886
1224	0.006648617834
1225	0.006647141005
1226	0.00664627481
1227	0.00664595795
1228	0.006641918717
1229	0.006640504341
1230	0.006639551187
1231	0.006638750189
1232	0.006636297961
1233	0.006634071407
1234	0.006631311492
1235	0.00663058817
1236	0.006626070562
1237	0.006624490427
1238	0.006622069784
1239	0.006619034502
1240	0.006617324198
1241	0.006614348776
1242	0.006610545136
1243	0.006607356349
1244	0.006601659504
1245	0.006598453887
1246	0.006592395015
1247	0.006592159732
1248	0.006591361372
1249	0.006586094334
1250	0.006584486152
1251	0.00657535895
1252	0.006572439167
1253	0.006571377077
1254	0.006566867212
1255	0.006566059323
1256	0.006560512534
1257	0.00655677815
1258	0.006555234152
1259	0.006553623204
1260	0.006548890313
1261	0.00654504473
1262	0.00654344436
1263	0.006540808628
1264	0.006539060903
1265	0.00653725695
1266	0.006536567829
1267	0.006534528919
1268	0.006529081194
1269	0.006528700591
1270	0.006528091276
1271	0.006526606319
1272	0.006517208848
1273	0.006515279276
1274	0.00651447672
1275	0.006510851214
1276	0.006509490982
1277	0.006507579757
1278	0.006503067745
1279	0.006501752342
1280	0.006494550461
1281	0.006492252436
1282	0.006491106415
1283	0.00648939523
1284	0.006486874906
1285	0.006486197155
1286	0.006485548985
1287	0.006480475011
1288	0.006477443825
1289	0.006475346688
1290	0.006472884388
1291	0.006468459669
1292	0.006466848145
1293	0.006464198947
1294	0.00646388066
1295	0.006458940357
1296	0.006457683458
1297	0.006455297577
1298	0.006453827927
1299	0.006452589441
1300	0.00645167603
1301	0.006445677505
1302	0.006443746036
1303	0.006441617206
1304	0.006436538168
1305	0.006435048965
1306	0.006434197494
1307	0.006430639986
1308	0.006428330999
1309	0.006424849874
1310	0.006419837438
1311	0.006416935934
1312	0.006413237982
1313	0.006411729952
1314	0.00640909748
1315	0.006406519251
1316	0.006405826443
1317	0.006401462971
1318	0.006400496731
1319	0.006398603458
1320	0.006396423365
1321	0.006390961578
1322	0.006388512342
1323	0.006387336664
1324	0.006383990273
1325	0.006377896241
1326	0.006377503236
1327	0.006376363964
1328	0.00637585082
1329	0.006372334899
1330	0.006369140718
1331	0.006368713854
1332	0.006366476733
1333	0.006364373666
1334	0.006362190285
1335	0.006357872197
1336	0.006352806531
1337	0.006348389275
1338	0.006348082305
1339	0.006346395712
1340	0.006342335657
1341	0.00634143686
1342	0.006340890236
1343	0.006337158441
1344	0.00633605026
1345	0.006334321551
1346	0.006330951215
1347	0.006329496228
1348	0.006327802696
1349	0.006324470925
1350	0.006323140203
1351	0.006318753446
1352	0.00631640739
1353	0.006315631409
1354	0.006313917347
1355	0.006312836206
1356	0.006310327545
1357	0.006308916949
1358	0.00630618235
1359	0.00630418931
1360	0.006302794448
1361	0.006295283104
1362	0.00629489584
1363	0.006293933134
1364	0.00629118125
1365	0.006289511407
1366	0.006287489252
1367	0.006285435471
1368	0.006284516836
1369	0.006282780975
1370	0.006280702079
1371	0.006278391404
1372	0.006276270141
1373	0.006275877502
1374	0.006274662133
1375	0.006273716349
1376	0.006272692533
1377	0.006270473259
1378	0.006269396654
1379	0.006265878497
1380	0.006265561473
1381	0.006261447966
1382	0.006259442491
1383	0.006256333431
1384	0.006255292663
1385	0.006250471863
1386	0.006249431427
1387	0.006247987878
1388	0.006241656968
1389	0.006241526836
1390	0.006239108201
1391	0.006234951307
1392	0.006234172483
1393	0.006232674221
1394	0.006227740658
1395	0.006227208733
1396	0.00622546371
1397	0.006222241441
1398	0.006220501964
1399	0.006218006213
1400	0.006212696635
1401	0.006210033668
1402	0.006207934945
1403	0.006205167388
1404	0.00620363515
1405	0.006201151853
1406	0.006199588646
1407	0.006189955598
1408	0.006188313303
1409	0.006186118841
1410	0.006182529961
1411	0.006178876081
1412	0.006176990255
1413	0.006173677667
1414	0.006172602786
1415	0.006171238625
1416	0.006169688841
1417	0.00616784631
1418	0.006167191065
1419	0.006164351776
1420	0.006162637863
1421	0.00616119314
1422	0.006160171998
1423	0.006159001753
1424	0.006156305299
1425	0.006155751374
1426	0.006152859373
1427	0.006151183398
1428	0.006145100229
1429	0.006144505664
1430	0.006139302663
1431	0.00613240655
1432	0.006131948216
1433	0.006130026551
1434	0.00612862449
1435	0.006126667037
1436	0.006123555025
1437	0.006120984562
1438	0.006120468589
1439	0.006119453405
1440	0.006117841886
1441	0.00611267307
1442	0.006110181133
1443	0.006109384951
1444	0.006108872806
1445	0.0061067773
1446	0.006105800585
1447	0.006104725
1448	0.00610306142
1449	0.006100778526
1450	0.00609938055
1451	0.006097144767
1452	0.006093374119
1453	0.00609243952
1454	0.006090237996
1455	0.006088680305
1456	0.006084947146
1457	0.006083834798
1458	0.006080482391
1459	0.00607598824
1460	0.006074393197
1461	0.006069915352
1462	0.006067724578
1463	0.00606684737
1464	0.006065332721
1465	0.006059995475
1466	0.00605791173
1467	0.006056503281
1468	0.006053400308
1469	0.006051541547
1470	0.006049655781
1471	0.006045824393
1472	0.006042371034
1473	0.00604109899
1474	0.00603780391
1475	0.006036583545
1476	0.006035397504
1477	0.006031848169
1478	0.006028596386
1479	0.006024738963
1480	0.006023034712
1481	0.006020087695
1482	0.006019958467
1483	0.006016005744
1484	0.006015207439
1485	0.006012599255
1486	0.006011350617
1487	0.00601069183
1488	0.006007827758
1489	0.006005254736
1490	0.006001481031
1491	0.005999042033
1492	0.005997732304
1493	0.005996822331
1494	0.005994927984
1495	0.005993226991
1496	0.005990450629
1497	0.005984781974
